player_name,delta_diff,delta_avg,MLBAMID
"Curry, Xzavion",0.0046282064169459675,0.0014382852791036671,675540
"Anderson, Tyler",0.0025841037161817883,0.0014978777198838581,542881
"Castillo, Max",0.009456607142857142,0.0015321130952380933,666721
"Rojas, Miguel",0.0007380952380952311,0.0015641025641025712,500743
"Balazovic, Jordan",0.013770644038501187,0.00159768029589458,666364
"Wilson, Steven",0.019575382697676745,0.001674135907593082,621051
"Hill, Rich",0.0225202783106839,0.0017196430379056464,448179
"Domínguez, Seranthony",0.012517767882158012,0.0017394270062852466,622554
"Weber, Ryan",0.04697157142857142,0.0017542142857142862,543901
"Wesneski, Hayden",0.006836472246119046,0.0017911637864127209,669713
"Kopech, Michael",0.015775745807003836,0.0018182348609214953,656629
"Banks, Tanner",0.0049461481655978575,0.0018914455261703712,621383
"Murphy, Chris",0.006281618829513567,0.0019433865127724806,669684
"Crowe, Wil",0.007038505747126437,0.00195960451977401,640444
"Waldichuk, Ken",0.0020612247010484766,0.0019999958880415852,686610
"DeSclafani, Anthony",0.008865211740062101,0.0020226669424470984,543101
"Darvish, Yu",0.009620205230326534,0.0020233953966121826,506433
"Megill, Tylor",0.010155636290598048,0.002124764409416717,656731
"Urías, Julio",0.0028961535008480725,0.0021691393667920803,628711
"Senzatela, Antonio",0.027418067226890757,0.002275362318840582,622608
"Harris, Hobie",0.021671241425241426,0.0023250806383159337,665048
"De Los Santos, Enyel",0.008221100918921989,0.002338770076364748,660853
"Estévez, Carlos",0.0009170985199230225,0.0024595995452906094,608032
"Kremer, Dean",0.006498089018813138,0.002462079136602381,665152
"Ryu, Hyun Jin",0.01634907421983179,0.0024774158114045726,547943
"Nogosek, Stephen",0.030968259070678426,0.002513586277110868,668665
"Vásquez, Randy",0.025651093157488508,0.0026286708446592176,681190
"Garza, Justin",0.045244495708539834,0.0026355650765622087,621057
"Hudson, Bryan",0.02273039215686274,0.0026571428571428597,663542
"May, Trevor",0.022723473519073865,0.0026636654819047504,543507
"Waldron, Matt",0.0026302331349206355,0.0026849082341269827,663362
"Singer, Brady",0.008934166789503132,0.0027717416371769105,663903
"Winn, Keaton",0.015535218253968256,0.0028287202380952404,676775
"Barria, Jaime",0.029132521510160575,0.0028723518968956302,642545
"Gibson, Kyle",0.0005263021504205308,0.002899514711573902,502043
"Criswell, Cooper",0.0003248431155407853,0.002931635289774828,681867
"Mederos, Victor",0.09976041666666666,0.003098958333333331,682989
"Zimmermann, Bruce",0.004653246287762424,0.0031093676814988314,669145
"Silseth, Chase",0.030752642246642245,0.0031095122100122104,681217
"Medina, Luis",0.0034176348775811,0.003159008648165972,665622
"Greene, Hunter",0.005961992716973918,0.0031823723634343964,668881
"Lively, Ben",0.007046787743378451,0.0032163377108308184,594902
"Abreu, Albert",0.014791475132771556,0.0033538122885212207,656061
"Ortiz, Luis L.",0.008046849627030294,0.00361834082765455,682847
"Harrison, Kyle",0.01608667679837893,0.0037803698074974678,690986
"Wells, Tyler",0.018700682498186003,0.003937053493938239,669330
"Reyes, Gerardo",0.006973412698412702,0.003961326530612248,622103
"Irvin, Cole",0.018186421366931427,0.0039819864847625164,608344
"Maton, Phil",0.006089746417435247,0.003985970959100167,664208
"Hancock, Emerson",0.03667177589852008,0.003988505747126435,676106
"Kelly, Michael",0.02874727907013621,0.004009463524980765,547184
"Vargas, Ildemaro",0.13545,0.004024999999999978,545121
"Varland, Louie",0.021514103300294476,0.004049440413344827,686973
"Jackson, Andre",0.01131940494366155,0.004136221888047072,656578
"Adcock, Ty",0.00702715754031544,0.0041423013923013955,686654
"Peralta, Wandy",0.026667156295406787,0.004225226376623752,593974
"Sandoval, Patrick",0.0012879860670749902,0.004305672037377645,663776
"Bradford, Cody",0.012341451628811652,0.004323991098928772,674003
"Gore, MacKenzie",0.0034030313582000117,0.0043294520334514535,669022
"Williams, Trevor",0.00645857042550059,0.004350746135212087,592866
"Flaherty, Jack",0.005751233430784614,0.004592651746025109,656427
"Wantz, Andrew",0.009386049535745653,0.004642808007304395,681806
"Castro, Miguel",0.025488143547434106,0.004650540558395276,612434
"Cecconi, Slade",0.05779631519274375,0.0047689058956916115,677944
"Ramsey, Lane",0.001814279601294716,0.004769330787587939,682010
"Pfaadt, Brandon",0.005371366725692968,0.004772959087310521,694297
"Keller, Brad",0.020422762457668116,0.004900555555555556,641745
"Palencia, Daniel",0.015351820243485189,0.005052081198845905,694037
"Soriano, George",0.02083071010330039,0.005097021482355189,666277
"Liberatore, Matthew",0.011051138162491102,0.005116845537171687,669461
"Law, Derek",0.019164303616861427,0.005132148129855026,571882
"Sheehan, Emmet",0.0011405755001499679,0.005179944051220646,686218
"Kelly, Joe",0.0281959246791238,0.005180237520825465,523260
"Alcantara, Sandy",0.023601789327847483,0.005189441461953298,645261
"Selby, Colin",0.017890720269641457,0.005249702057856638,681882
"Woodford, Jake",0.03188259052191898,0.005495148448043198,663765
"Alcala, Jorge",0.040165035305055066,0.005631374058040726,660896
"Smyly, Drew",0.0024323468732033128,0.005676349408833333,592767
"McCaughan, Darren",0.030655080213903736,0.005783582089552239,670766
"Hollowell, Gavin",0.017217584137380337,0.0059166955078436044,668970
"Whitlock, Garrett",0.008065177389752891,0.006162605563224758,676477
"Stripling, Ross",0.006929618942663569,0.006184565279062185,548389
"Mayers, Mike",0.010810227272727272,0.006250189393939393,594577
"Winckowski, Josh",0.02656157871848788,0.006256755239014951,670174
"Pérez, Cionel",0.014573116402611405,0.006267402622407478,672335
"Greinke, Zack",0.006770262877989173,0.0062805426906854984,425844
"Schmidt, Clarke",0.014230932989761559,0.006336632565433069,657376
"Weissert, Greg",0.014792033141866733,0.006397851070079573,669711
"Frías, Luis",0.006049210230919543,0.0064717093892139605,666818
"Urquidy, José",0.014407902847152853,0.006661684940059939,664353
"Shaw, Bryan",0.0194035477725498,0.006671837224836208,543766
"Diekman, Jake",0.03667588383373905,0.006688003949474096,518617
"Battenfield, Peyton",0.01592844387755103,0.0067978154148257254,685410
"Anderson, Chase",0.01609023570248256,0.006810469077859031,502624
"Martínez, Adrián",0.006851925483650741,0.006884703150547846,661309
"Brown, Hunter",0.000914606535148927,0.0070344259965325635,686613
"Hendricks, Kyle",0.028074684437543133,0.007045095841959972,543294
"Wolf, Jackson",0.12967780938833573,0.007053333333333333,680232
"Freeland, Kyle",0.00010408806128538693,0.007088620993987853,607536
"Pannone, Thomas",0.05316436781609194,0.007101694915254237,623381
"Patton, Spencer",0.008884640522875822,0.007121405228758173,607359
"Marsh, Alec",0.004945803262641504,0.007290187723523487,679525
"Zuñiga, Guillermo",0.0059935897435897355,0.007300000000000002,670871
"Honeywell, Brent",0.01121499521829369,0.0073348453613501455,641703
"Sanmartin, Reiver",0.024715776815776812,0.007347768381489309,665665
"Marinaccio, Ron",0.02165438357465228,0.007435090999331645,676760
"Taylor, Josh",0.050875425274276374,0.007442449740312787,657031
"Irvin, Jake",0.006650965794116371,0.007476654323649209,663623
"Davies, Zach",0.009136463243305975,0.007492924840976691,605200
"Hand, Brad",0.009875405246075879,0.007556451163788266,543272
"Contreras, Roansy",0.017677267449489914,0.007580465707323291,672710
"Feltner, Ryan",0.004383212560386469,0.007917693236714974,663372
"Rasmussen, Drew",0.05768764729105928,0.007966703485517923,656876
"Hunter, Tommy",0.037060388523513524,0.008007265127163087,488984
"Morejon, Adrian",0.004292573696145121,0.008027239229024949,670970
"Ramirez, Yohan",0.02639695985510725,0.008040718724564156,670990
"Gillaspie, Logan",0.059036639610389616,0.008080819805194806,670810
"Marte, José",0.14052553854875285,0.00816072845804989,665896
"Lodolo, Nick",0.03191372775372776,0.008280340760157276,666157
"Keuchel, Dallas",0.017037110865017836,0.008315882352941178,572971
"Lynn, Lance",0.0010912954933573835,0.008362795235777452,458681
"Cousins, Jake",0.005516771094402675,0.008468911862990812,664776
"Cruz, Steven",0.01804544486215539,0.008532203907203904,674444
"Barnes, Jacob",0.03283377614449043,0.008741264674023303,606930
"Davidson, Tucker",0.004934969860856506,0.00874895726934728,656353
"Herrin, Tim",0.010690815748809122,0.00904069523977561,682120
"Santana, Dennis",0.02146447314762532,0.00909538800705467,642701
"Hudson, Dakota",0.033666375347198754,0.009165833928754096,641712
"Baumann, Mike",0.04709503916965416,0.00926179454321936,657508
"Grove, Michael",0.025107189627502125,0.00927009359274984,675627
"Mahle, Tyler",0.03717826086956521,0.009280434782608699,641816
"Moran, Jovani",0.005670647426209824,0.009341368534041885,663558
"Wentz, Joey",0.01102751291949812,0.009404528528525115,666214
"Rutledge, Jackson",0.015605072463768103,0.009420289855072454,671131
"Ashcraft, Graham",0.020036944084161682,0.009657737776346573,668933
"Heller, Ben",0.034426432181724365,0.009706762531023717,621294
"Bradley, Taj",0.004353484829396203,0.009790448449405454,671737
"Vespi, Nick",0.04559604377104376,0.009804134366925064,663989
"Martinez, Seth",0.037032562689899906,0.009829338313169704,661527
"López, Jorge",0.004073292884526038,0.009856353379492611,605347
"Kluber, Corey",0.003239453620077711,0.009910889639461063,446372
"Mariot, Michael",0.007954761904761912,0.010024390243902443,592527
"Schreiber, John",0.015768930274935696,0.010078052316346885,670167
"Yarbrough, Ryan",0.029452074491824173,0.010163134973172264,642232
"Hill, Tim",0.006657141380072202,0.010173351834817244,657612
"Estes, Joey",0.01726666666666667,0.01038888888888889,683155
"Chafin, Andrew",0.016621729597896557,0.010422086501924192,605177
"Sears, JP",0.021090318610223098,0.010498284305111547,676664
"Nola, Aaron",0.02814488750682212,0.01051167986452217,605400
"Garrett, Reed",0.00045045902373488586,0.010563160546350205,657585
"Cabrera, Génesis",0.031122039454923527,0.010572557743102092,650893
"Minter, A.J.",0.02511817778985294,0.010588009183294115,621345
"Suarez, Robert",0.079020610358474,0.01064497362193985,663158
"Cox, Austin",0.025991149083737744,0.010717710178461336,680735
"Farmer, Buck",0.03517655227303214,0.01079167245630277,571656
"Duarte, Daniel",0.0029705553663573105,0.0108481348260358,650960
"Coonrod, Sam",0.005447165532879833,0.010884297052154194,656322
"Manaea, Sean",0.035791074201843125,0.010989432049071143,640455
"La Sorsa, Joe",0.002252363000187675,0.011070427011391678,686747
"Woo, Bryan",0.035924744510008016,0.011313728603078698,693433
"Anderson, Grant",0.02600143719179372,0.011324801850607477,681982
"Burdi, Nick",0.06696085858585858,0.011427536231884059,595897
"Corbin, Patrick",0.010913798875918486,0.011603890178699982,571578
"Montas, Frankie",0.07846153846153846,0.011692307692307696,593423
"Lyles, Jordan",0.0057030165157147174,0.011692406201641548,543475
"Green, Chad",0.03509160353535354,0.011693718434343438,643338
"Kennedy, Brett",0.013244186046511624,0.011901162790697672,664028
"Weathers, Ryan",0.0314330031204623,0.01190280457477427,677960
"Hughes, Brandon",0.01941873735605354,0.011929143810301893,676714
"Logue, Zach",0.02955376344086022,0.011943548387096783,656657
"Shuster, Jared",0.0031284074723713882,0.011966398625269598,694363
"Stratton, Chris",0.02567546398593436,0.01209703860386805,608717
"Crochet, Garrett",0.011075167224080269,0.012124735228539575,676979
"Brigham, Jeff",0.026717662596716377,0.01219964633511945,656257
"Castro, Willi",0.04281818181818184,0.012318181818181824,650489
"Cronin, Declan",0.0023466478696741767,0.012410927960927963,686539
"Ray, Robbie",0.02537729468599034,0.012472527472527473,592662
"Cimber, Adam",0.024875277500277505,0.012594112831612833,643256
"Priester, Quinn",0.022483286647992533,0.012690662931839408,682990
"White, Mitch",0.016889619883040927,0.012722002923976607,669952
"García, Yimi",0.020363151052438713,0.012737151868668164,554340
"Bielak, Brandon",0.0110114636851244,0.01276406517589553,656232
"Carrasco, Carlos",0.0024327989481278903,0.012825715263537627,471911
"McArthur, James",0.046776049791711544,0.012862689389858503,663704
"Suero, Wander",0.014220000000000002,0.013079999999999994,593833
"Sborz, Josh",0.05495464600445865,0.013181731310378903,622250
"Harris, Hogan",0.008786009714765161,0.013563906648906646,663687
"Gallegos, Giovanny",0.027726209697310298,0.013643465664165359,606149
"Stoudt, Levi",0.043136904761904765,0.013667658730158743,686651
"Falter, Bailey",0.011913806903047603,0.013703100263581963,663559
"Soroka, Michael",0.004870067055393583,0.013720562770562762,647336
"Dermody, Matt",0.00044736842105264074,0.013776315789473683,571616
"Snead, Kirby",0.004520891806606092,0.013894969712826851,669912
"Patiño, Luis",0.0432868216175359,0.014029018555779118,672715
"Gonzales, Marco",0.011337226700732719,0.014092609660351594,594835
"Miller, Tyson",0.0204579350490196,0.014095707070707066,668338
"Bush, Matt",5.6727478870323075e-05,0.014121353933422903,456713
"Varland, Gus",0.004573093699230063,0.014204854930423115,681402
"Cortes, Nestor",0.04817977704212998,0.014208402268798314,641482
"Rodón, Carlos",0.01633222046932454,0.014408237824742681,607074
"White, Brendan",0.010373206667934644,0.014730810085946094,686839
"Coleman, Dylan",0.011219768505197791,0.014761257722709746,669395
"Strzelecki, Peter",0.0576741678864441,0.014809916523631355,657265
"Lauer, Eric",0.001666869300911854,0.015058054711246204,641778
"Kuhnel, Joel",0.05375005685510071,0.015153078078078074,669270
"Phillips, Connor",0.026087653061224486,0.015492929292929291,683175
"Bleier, Richard",0.020635105876374724,0.015521719604854035,542947
"Nelson, Ryne",0.023403178633043475,0.015609501249767945,669194
"Martinez, Justin",0.020730236539060063,0.015703911564625844,679885
"Rogers, Trevor",0.043128472222222214,0.015881944444444445,669432
"Misiewicz, Anthony",0.0498737246413717,0.016232465410406585,664948
"Luetge, Lucas",0.03973104858104859,0.016278126503126506,476595
"Kaprielian, James",0.0006501991718972921,0.016312512801663744,621076
"Reyes, Denyi",0.016318394260060924,0.016375251201397982,660593
"Dodd, Dylan",0.0105335113035113,0.016713028357410377,689266
"Seabold, Connor",0.023244835034861498,0.016723353420479297,657756
"Lindgren, Jeff",0.10741666666666666,0.01673333333333333,689167
"Navarro, Edgar",0.03419411764705882,0.016773529411764708,679346
"Weaver, Luke",0.013907164736699123,0.016793344560421454,596133
"Abbott, Cory",0.005908334183875976,0.01692434829409619,676265
"Brieske, Beau",0.05771450753902303,0.01700354869962429,689225
"Richardson, Lyon",0.008331153959810876,0.01701929824561403,680689
"Bolton, Cody",0.005529460635982367,0.01708445877793703,675989
"Gilbert, Tyler",0.024831889382547285,0.017223110448110448,656457
"De León, José",0.06847776199494948,0.01723073476702509,592254
"Smeltzer, Devin",0.003361169467787105,0.017364408263305323,656970
"Saucedo, Tayler",0.02714730048081137,0.017475225406784204,642048
"Olson, Reese",0.04411903495541267,0.01748963845322205,681857
"Castro, Harold",0.23276785714285714,0.017500000000000012,605612
"Spiers, Carson",0.014310429880197324,0.017745210727969356,686730
"Barlow, Scott",0.029291925901180696,0.01786249768964661,605130
"King, John",0.02409731743506988,0.017872089581784784,667463
"Barlow, Joe",0.07276802017427017,0.017986350686350683,669618
"McHugh, Collin",0.035673895567481545,0.01798793614336251,543521
"Walter, Brandon",0.03338554175293307,0.018013750862663908,687888
"Gomber, Austin",0.020744325635734064,0.01801761350587091,596295
"Dubin, Shawn",0.052240196078431375,0.018208333333333333,681869
"Kelley, Trevor",0.006960730158730163,0.018329031746031746,665001
"Brebbia, John",0.04052906708606066,0.018533256344609172,605154
"Kahnle, Tommy",0.06743214752538357,0.01860684547493333,592454
"Padilla, Nicholas",0.03181159420289854,0.018666666666666658,656820
"Suárez, Andrew",0.010556051318551316,0.01876814350033528,605498
"Herrera, Jose",0.24773626373626373,0.018851851851851856,645444
"Willingham, Amos",0.004596552332877771,0.019010074285040087,686294
"Manoah, Alek",0.016314587264366975,0.019109555673218544,666201
"Davis, Noah",0.045061440391759536,0.019162205513784458,663562
"Acevedo, Domingo",0.02923436041083098,0.01965541549953315,642758
"Hedges, Austin",0.048384615384615394,0.019807692307692304,595978
"Adon, Joan",0.061673900862730655,0.019847201882042313,672851
"Clarke, Taylor",0.018195532908701753,0.01987906349106603,664199
"Syndergaard, Noah",0.02728909920906564,0.0199230742010836,592789
"Taillon, Jameson",0.02786413288623627,0.01997017517990203,592791
"Blach, Ty",0.01372711634227439,0.020166990683183377,621389
"Cisnero, José",0.008056864121888795,0.02020966317715084,542585
"Ureña, José",0.023602884353741492,0.020743097643097643,570632
"Koch, Matt",0.06481865685513993,0.020760154233139316,571863
"Morgan, Eli",0.04254213475352529,0.020950506375718807,669212
"Scholtens, Jesse",0.04247778122969923,0.02105487224214403,669947
"Wittgren, Nick",0.01140591877904781,0.02113557428359042,621295
"Underwood Jr., Duane",0.040115882299889646,0.02143818980243612,621249
"Heaney, Andrew",0.041986169154779554,0.021454610123702367,571760
"Suarez, José",0.023112332251082262,0.021577167207792212,660761
"Nicolas, Kyle",0.02533333333333334,0.021607843137254907,693312
"Neal, Zach",0.008647635407228422,0.0217457095586406,594943
"Cueto, Johnny",0.02303610583860584,0.021906621683871686,456501
"Rodríguez, José",0.12916666666666668,0.02191666666666668,642578
"Rogers, Tyler",0.06432688557937821,0.02210861733507016,643511
"Jax, Griffin",0.05858920743197198,0.022131977094353286,643377
"McGough, Scott",0.05550804756782549,0.022568779039191522,543518
"Lopez, Jacob",0.06293939393939395,0.022598484848484854,682052
"Ingram, Kolton",0.05536269841269841,0.02262126436781608,688427
"Allard, Kolby",0.014841341341341331,0.022892694063926945,663465
"Soto, Gregory",0.06452545993181259,0.02291103012636591,642397
"Severino, Luis",0.001070165682799655,0.02311167829220342,622663
"Plesac, Zach",0.027102101449275343,0.02351336996336995,668676
"Young, Alex",0.01999906494372983,0.023557091062758124,622065
"Peterson, Jace",0.05316666666666667,0.02372580645161289,607054
"Rom, Drew",0.03106021825396825,0.024103025793650788,680723
"Hjelle, Sean",0.030300599585599594,0.024578615551115558,663546
"Wainwright, Adam",0.015790897823772115,0.02494715600981958,425794
"Howard, Spencer",0.004777777777777745,0.02497222222222223,675921
"Turnbull, Spencer",0.0450896480331263,0.02501376811594203,605513
"Kinley, Tyler",0.03034932730668026,0.025100336346659875,641755
"Chirinos, Yonny",0.07467817159880094,0.0252219913757392,630023
"Sulser, Cole",0.0748956043956044,0.025453703703703704,642121
"Rucker, Michael",0.04654533877617591,0.02545859021252648,621074
"Pop, Zach",0.021803726551226546,0.025606192279942274,647315
"Bowman, Matt",0.023361111111111114,0.025902777777777775,621199
"Moore, McKinley",0.04366789215686275,0.026025252525252528,686842
"Snider, Collin",0.028771939701380495,0.026054686714966316,676092
"Bumgarner, Madison",0.008279506033182494,0.02656229773462782,518516
"Woods Richardson, Simeon",0.027338435374149657,0.02677319587628866,680573
"Boyd, Matthew",0.0398577543371661,0.02683139817698641,571510
"Mears, Nick",0.06679706127206127,0.026841058166639568,683232
"Brash, Matt",0.06761907319962272,0.026916107602098754,666374
"Justice, Evan",0.030342490842490837,0.02694412698412698,687145
"Legumina, Casey",0.022594222298169667,0.02717481867547657,668984
"Lopez, José",0.09754769230769232,0.027509803921568637,673111
"Akin, Keegan",0.057893165331892114,0.02764464540422937,669211
"Veneziano, Anthony",0.056947916666666654,0.027725806451612902,685107
"Norris, Daniel",0.066952876984127,0.028193700396825398,596057
"Vallimont, Chris",0.037866666666666667,0.028454545454545458,681808
"Junk, Janson",0.07932756410256411,0.0285632911392405,676083
"Trejo, Alan",0.2019285714285714,0.02873333333333333,676701
"Owings, Chris",0.5508,0.028999999999999977,572008
"Wright, Kyle",0.03920252659574468,0.03020298245614035,657140
"Muller, Kyle",0.022909794842801732,0.03092020641467236,666205
"Walker, Josh",0.044302546695728515,0.031176914373505286,677020
"Muckenhirn, Zach",0.05210474308300396,0.03127777777777778,669105
"Stone, Gavin",0.03210664924506388,0.03131856852497096,694813
"Morris, Cody",0.014180952380952377,0.03133809523809524,663752
"Santillan, Tony",0.11107407407407408,0.03148148148148148,663574
"Gonsolin, Tony",0.06911729204805056,0.03155162374833676,664062
"Flexen, Chris",0.04069369336270349,0.03169864008308619,623167
"Oller, Adam",0.014879249661246603,0.03181279149519891,670124
"Moronta, Reyes",0.035085164835164835,0.031999999999999994,606625
"Crismatt, Nabil",0.02220047619047621,0.03237476190476192,622503
"Rodríguez, Joely",0.08822086666582281,0.03237998615498615,570257
"Small, Ethan",0.008377731092436978,0.032528985507246366,663629
"Sweet, Devin",0.019741402116402133,0.03277281746031746,682967
"Ferrer, Jose A.",0.054307662423782356,0.033412178889118925,678606
"Hanifee, Brenan",0.06999122807017544,0.03346929824561404,669724
"Kennedy, Ian",0.026031655844155854,0.033745535714285714,453178
"Ford, Mike",0.34472727272727266,0.03381818181818183,645801
"Lamet, Dinelson",0.016260033096974703,0.03418758516227003,659275
"Megill, Trevor",0.06975054579254085,0.03437908808042383,656730
"Kuhl, Chad",0.038582637751137745,0.03464501445776446,641771
"Adams, Austin",0.08240905527564504,0.03475522615005627,613534
"Brosseau, Mike",0.19196726190476193,0.035022222222222225,670712
"Kauffmann, Karl",0.026931786301553746,0.035620705412084716,666154
"Llovera, Mauricio",0.07016761713800819,0.03588140797782001,661440
"Rucinski, Drew",0.010854942375886533,0.036052631578947364,607968
"Waites, Cole",0.0004166666666666763,0.037125000000000005,686972
"Cessa, Luis",0.015350108225108211,0.03755221861471862,570666
"Lawrence, Casey",0.057565129556433905,0.037601493192797535,596271
"De Jesus, Enmanuel",0.0792051282051282,0.039,646241
"Wong, Jake",0.11339285714285716,0.039298245614035096,673858
"Lopez, Nicky",0.025100000000000008,0.03945,670032
"Vodnik, Victor",0.09721014492753623,0.03995652173913043,680767
"Mantiply, Joe",0.10431131499946915,0.040188092500265414,573009
"Jackson, Zach",0.07978799580837119,0.040232720169407474,667427
"Kilian, Caleb",0.08312121212121212,0.04058333333333334,668873
"Stephan, Trevor",0.09112729241242457,0.04077967278289959,663986
"Garcia, Rico",0.04942934618291762,0.040925462962962955,670329
"Watkins, Spenser",0.055622222222222226,0.04136666666666666,657093
"Diaz, Jhonathan",0.06176976284584981,0.041383333333333355,646242
"Jacques, Joe",0.03522861749279105,0.041515236916386276,682175
"McAllister, Zach",0.05758214285714287,0.04177169312169312,502083
"Hernandez, Nick",0.07329166666666666,0.04189583333333333,663321
"Zastryzny, Rob",0.10884563809852633,0.04222160450963409,642239
"Bruihl, Justin",0.08658932406639278,0.042402868831001146,677865
"Doyle, Tommy",0.020541114627577087,0.04331613139946473,656382
"Hill, Garrett",0.018550191570881225,0.04374011299435028,682051
"Naile, James",0.03223544061302683,0.04422250957854406,664942
"Wisely, Brett",0.3012666666666667,0.044272727272727255,689172
"Otto, Glenn",0.08175611111111107,0.04482194444444443,657248
"Fujinami, Shintaro",0.05668764942379467,0.04506921876636354,660261
"Abad, Fernando",0.08487499999999999,0.045577651515151515,472551
"Santos, Gregory",0.1126749488597469,0.04622109439327872,666619
"Kowar, Jackson",0.05756471585697971,0.04634293537723822,663804
"Leahy, Kyle",0.05723863636363635,0.04649999999999999,681517
"Overton, Connor",0.024824999999999986,0.04687083333333334,656818
"Burdi, Zack",0.06326851851851853,0.04750462962962963,641420
"Hearn, Taylor",0.04018110434472934,0.047838125763125766,621368
"Warren, Austin",0.032477272727272744,0.04826190476190476,681810
"Muñoz, Andrés",0.12758636386851047,0.04960562758955429,662253
"De Jong, Chase",0.0036853751187084505,0.049838993710691816,608328
"Hendriks, Liam",0.11577600732600733,0.05000123456790123,521230
"Tepera, Ryan",0.009618669626941682,0.050387616423980056,572193
"Kay, Anthony",0.06604166666666667,0.05068749999999999,641743
"Gott, Trevor",0.08291589936234404,0.05070405252118905,641627
"Boxberger, Brad",0.1065587451562563,0.050845106588538524,502202
"White, Owen",0.13225,0.051958333333333336,669391
"Lee, Dylan",0.09085550110793919,0.05196134719039131,669276
"Doval, Camilo",0.12307843847767667,0.05258919554952587,666808
"Englert, Mason",0.08287153079112032,0.0535352176491729,669438
"Rodríguez, Dereck",0.032345679012345675,0.05451234567901234,605446
"Brasier, Ryan",0.14689386114642067,0.05488749875407615,518489
"Lambert, Jimmy",0.08506364025229156,0.05565940820973716,669424
"Familia, Jeurys",0.10017073661632485,0.05608031796634738,544727
"Speas, Alex",0.06856439393939394,0.05683333333333333,666208
"Andrews, Clayton",0.01622017543859649,0.056997863247863254,677076
"Madris, Bligh",0.3468333333333333,0.05781818181818181,676632
"Faria, Jake",0.09230681818181818,0.058261538461538455,607188
"Miller, Brad",0.13072631578947366,0.0585128205128205,543543
"Faucher, Calvin",0.10185762395249576,0.05893510724076762,676534
"Quijada, José",0.14546338740624454,0.05901105232216343,650671
"McFarland, T.J.",0.08024786324786323,0.060673333333333336,519008
"Barraclough, Kyle",0.05949645390070918,0.06086879432624113,607457
"Ferguson, Caleb",0.12137499854385222,0.06179688007922956,657571
"Rodríguez, Yerry",0.08637580163578185,0.062497917267917265,666720
"Castano, Daniel",0.13968840579710148,0.06419148936170213,641447
"Kittredge, Andrew",0.15669790903540903,0.06635273356911288,552640
"Pérez, Carlos",0.07544871794871792,0.06659999999999999,542208
"Parsons, Wes",0.01730050505050506,0.0667752808988764,641149
"Bradley, Archie",0.10866666666666666,0.06705072463768116,605151
"McKinstry, Zach",0.1816363636363636,0.06727272727272726,656716
"Rojas, Josh",0.037518181818181805,0.06795238095238094,668942
"Carasiti, Matt",0.11798907706876458,0.07434266384657011,571539
"Uelmen, Erich",0.10461764705882357,0.07439393939393939,657272
"Ríos, Yacksel",0.12303030303030303,0.07551515151515152,605441
"Burleson, Alec",0.2576071428571429,0.07798214285714287,676475
"Nolin, Sean",0.017870967741935487,0.0824838709677419,543594
"Clement, Ernie",0.2496,0.08249999999999999,676391
"León, Sandy",0.2237777777777778,0.08255555555555556,506702
"Knehr, Reiss",0.07834435626102296,0.08557575757575758,663753
"Krook, Matt",0.15105555555555555,0.08807539682539682,640454
"Kelly, Carson",0.07551388888888888,0.08903472222222224,608348
"Barnes, Matt",0.17885421425460352,0.08922279689024931,598264
"Solomon, Peter",0.14626607142857143,0.09036160714285714,656981
"Alberto, Hanser",0.13499999999999995,0.09038888888888891,593643
"Fry, David",0.010812500000000003,0.09168749999999999,681807
"Plassmeyer, Michael",0.11206810631229229,0.09176470588235294,674681
"Quezada, Johan",0.09149999999999998,0.0920625,629498
"Espino, Paolo",0.04065789473684209,0.09427631578947367,502179
"Vosler, Jason",0.014910714285714277,0.09483333333333331,613564
"Mills, Alec",0.035249999999999976,0.095175,621219
"Short, Zack",0.20940444444444445,0.10270888888888889,670097
"Pint, Riley",0.21469999999999997,0.11015,666207
"Thomas, Lane",0.34953636363636365,0.11980952380952381,657041
"Castillo, José",0.09663636363636362,0.12521739130434784,620454
"Maile, Luke",0.11324509803921569,0.12675980392156863,571912
"Claudio, Alex",0.521,0.1285,592222
"Maldonado, Martín",0.03386666666666664,0.13233333333333333,455117
"McKenna, Ryan",0.1342222222222222,0.13322222222222224,663630
"Perez, Hector",0.1703333333333334,0.1341764705882353,660431
"Beaty, Matt",0.3362727272727273,0.13668181818181818,607461
"Reed, Jake",0.30133333333333334,0.14386206896551723,596082
"Harrison, Josh",0.13516208791208795,0.1458148148148148,543281
"Luplow, Jordan",0.35359999999999997,0.15777272727272726,656669
"Pinto, René",0.017153846153846186,0.17226923076923073,650907
"Mendick, Danny",0.07503125000000002,0.233390625,664901
"Mastrobuoni, Miles",0.07541666666666669,0.23517647058823526,670156
"Phillips, Brett",0.5085833333333333,0.24771428571428572,621433
"Raley, Luke",0.3464478021978022,0.26737037037037037,670042
"Bethancourt, Christian",0.1578,0.27290000000000003,542194
